Arc3,AssistPts,AtRim,Corner3,LongMidRange,ShortMidRange,source,target,value,Season,teamId,Team,sourceName,targetName
0,18,8,0,0,1,202695,201971,9,2011-12,1610612759,Spurs,Kawhi Leonard,DeJuan Blair
0,6,3,0,0,0,202709,201168,3,2011-12,1610612759,Spurs,Cory Joseph,Tiago Splitter
0,10,1,0,1,3,202709,201971,5,2011-12,1610612759,Spurs,Cory Joseph,DeJuan Blair
0,2,1,0,0,0,202952,202709,1,2011-12,1610612759,Spurs,Malcolm Thomas,Cory Joseph
0,11,0,1,3,1,2210,202390,5,2011-12,1610612759,Spurs,Richard Jefferson,Gary Neal
0,3,0,1,0,0,2588,201988,1,2011-12,1610612759,Spurs,Matt Bonner,Patty Mills
0,6,0,2,0,0,201168,201988,2,2011-12,1610612759,Spurs,Tiago Splitter,Patty Mills
0,3,0,1,0,0,201971,201988,1,2011-12,1610612759,Spurs,DeJuan Blair,Patty Mills
0,3,0,1,0,0,201980,201988,1,2011-12,1610612759,Spurs,Danny Green,Patty Mills
0,9,0,3,0,0,201988,201980,3,2011-12,1610612759,Spurs,Patty Mills,Danny Green
0,3,0,1,0,0,202390,201988,1,2011-12,1610612759,Spurs,Gary Neal,Patty Mills
0,3,0,1,0,0,202695,202341,1,2011-12,1610612759,Spurs,Kawhi Leonard,James Anderson
0,5,0,1,0,1,202695,202390,2,2011-12,1610612759,Spurs,Kawhi Leonard,Gary Neal
0,2,0,0,1,0,2588,2564,1,2011-12,1610612759,Spurs,Matt Bonner,Boris Diaw
0,2,0,0,1,0,1938,201286,1,2011-12,1610612759,Spurs,Manu Ginobili,Eric Dawson
0,2,0,0,1,0,201971,2551,1,2011-12,1610612759,Spurs,DeJuan Blair,T.J. Ford
0,4,0,0,1,1,202341,2225,2,2011-12,1610612759,Spurs,James Anderson,Tony Parker
0,2,0,0,1,0,202390,2551,1,2011-12,1610612759,Spurs,Gary Neal,T.J. Ford
0,2,0,0,1,0,2564,201286,1,2011-12,1610612759,Spurs,Boris Diaw,Eric Dawson
0,2,0,0,0,1,202341,2551,1,2011-12,1610612759,Spurs,James Anderson,T.J. Ford
0,2,0,0,1,0,202709,201286,1,2011-12,1610612759,Spurs,Cory Joseph,Eric Dawson
0,14,0,0,0,7,201988,201971,7,2011-12,1610612759,Spurs,Patty Mills,DeJuan Blair
2,14,1,2,0,0,703,2586,5,2010-11,1610612741,Bulls,Kurt Thomas,Keith Bogans
3,11,0,0,1,0,703,2594,4,2010-11,1610612741,Bulls,Kurt Thomas,Kyle Korver
3,31,6,0,3,2,703,2736,14,2010-11,1610612741,Bulls,Kurt Thomas,Luol Deng
7,38,4,3,0,0,2430,2586,14,2010-11,1610612741,Bulls,Carlos Boozer,Keith Bogans
5,41,1,4,6,0,2430,2594,16,2010-11,1610612741,Bulls,Carlos Boozer,Kyle Korver
3,60,17,1,6,1,2430,2736,28,2010-11,1610612741,Bulls,Carlos Boozer,Luol Deng
0,24,2,0,6,4,2430,703,12,2010-11,1610612741,Bulls,Carlos Boozer,Kurt Thomas
4,54,7,4,5,3,2586,2736,23,2010-11,1610612741,Bulls,Keith Bogans,Luol Deng
3,42,7,3,4,1,2594,2736,18,2010-11,1610612741,Bulls,Kyle Korver,Luol Deng
5,61,3,12,2,0,2736,2586,22,2010-11,1610612741,Bulls,Luol Deng,Keith Bogans
7,38,0,3,4,0,2736,2594,14,2010-11,1610612741,Bulls,Luol Deng,Kyle Korver
0,36,3,0,15,0,2736,703,18,2010-11,1610612741,Bulls,Luol Deng,Kurt Thomas
0,26,6,0,5,2,703,2430,13,2010-11,1610612741,Bulls,Kurt Thomas,Carlos Boozer
1,11,1,0,3,0,200758,703,5,2010-11,1610612741,Bulls,Ronnie Brewer,Kurt Thomas
0,64,13,0,9,10,2586,2430,32,2010-11,1610612741,Bulls,Keith Bogans,Carlos Boozer
0,56,19,0,2,7,2594,2430,28,2010-11,1610612741,Bulls,Kyle Korver,Carlos Boozer
0,74,26,0,5,6,2736,2430,37,2010-11,1610612741,Bulls,Luol Deng,Carlos Boozer
1,6,0,1,0,0,703,201228,2,2010-11,1610612741,Bulls,Kurt Thomas,C.J. Watson
3,27,7,0,1,1,703,201565,12,2010-11,1610612741,Bulls,Kurt Thomas,Derrick Rose
6,40,2,4,3,0,200758,2594,15,2010-11,1610612741,Bulls,Ronnie Brewer,Kyle Korver
4,52,5,2,6,6,200758,2736,23,2010-11,1610612741,Bulls,Ronnie Brewer,Luol Deng
5,29,2,2,2,0,201149,2586,11,2010-11,1610612741,Bulls,Joakim Noah,Keith Bogans
4,26,1,0,6,0,201149,2594,11,2010-11,1610612741,Bulls,Joakim Noah,Kyle Korver
3,55,17,0,4,2,201149,2736,26,2010-11,1610612741,Bulls,Joakim Noah,Luol Deng
0,2,1,0,0,0,201149,703,1,2010-11,1610612741,Bulls,Joakim Noah,Kurt Thomas
1,5,0,0,1,0,201228,2446,2,2010-11,1610612741,Bulls,C.J. Watson,Rasual Butler
22,153,2,7,30,1,201228,2594,62,2010-11,1610612741,Bulls,C.J. Watson,Kyle Korver
4,76,9,6,10,4,201228,2736,33,2010-11,1610612741,Bulls,C.J. Watson,Luol Deng
0,6,1,0,2,0,201228,703,3,2010-11,1610612741,Bulls,C.J. Watson,Kurt Thomas
24,160,10,22,1,0,201565,2586,57,2010-11,1610612741,Bulls,Derrick Rose,Keith Bogans
32,190,1,8,33,1,201565,2594,75,2010-11,1610612741,Bulls,Derrick Rose,Kyle Korver
40,432,54,28,41,19,201565,2736,182,2010-11,1610612741,Bulls,Derrick Rose,Luol Deng
0,68,9,0,22,3,201565,703,34,2010-11,1610612741,Bulls,Derrick Rose,Kurt Thomas
1,18,1,1,4,1,201600,2594,8,2010-11,1610612741,Bulls,Omer Asik,Kyle Korver
1,8,0,1,1,0,201949,2594,3,2010-11,1610612741,Bulls,James Johnson,Kyle Korver
2,12,0,2,0,0,201959,2586,4,2010-11,1610612741,Bulls,Taj Gibson,Keith Bogans
3,25,0,2,5,0,201959,2594,10,2010-11,1610612741,Bulls,Taj Gibson,Kyle Korver
4,36,7,0,5,0,201959,2736,16,2010-11,1610612741,Bulls,Taj Gibson,Luol Deng
1,5,1,0,0,0,2243,201565,2,2010-11,1610612741,Bulls,Brian Scalabrine,Derrick Rose
3,13,1,0,1,0,2430,201228,5,2010-11,1610612741,Bulls,Carlos Boozer,C.J. Watson
20,98,10,0,5,4,2430,201565,39,2010-11,1610612741,Bulls,Carlos Boozer,Derrick Rose
10,48,8,0,1,0,2586,201565,19,2010-11,1610612741,Bulls,Keith Bogans,Derrick Rose
7,37,2,2,3,0,2594,201228,14,2010-11,1610612741,Bulls,Kyle Korver,C.J. Watson
7,41,3,2,4,0,2736,201228,16,2010-11,1610612741,Bulls,Luol Deng,C.J. Watson
18,122,14,2,14,3,2736,201565,51,2010-11,1610612741,Bulls,Luol Deng,Derrick Rose
0,10,2,0,3,0,703,200758,5,2010-11,1610612741,Bulls,Kurt Thomas,Ronnie Brewer
0,2,1,0,0,0,703,201600,1,2010-11,1610612741,Bulls,Kurt Thomas,Omer Asik
0,2,1,0,0,0,703,201949,1,2010-11,1610612741,Bulls,Kurt Thomas,James Johnson
0,6,2,0,1,0,703,201959,3,2010-11,1610612741,Bulls,Kurt Thomas,Taj Gibson
0,24,8,0,1,3,200758,2430,12,2010-11,1610612741,Bulls,Ronnie Brewer,Carlos Boozer
0,30,8,0,3,4,201149,2430,15,2010-11,1610612741,Bulls,Joakim Noah,Carlos Boozer
0,22,8,0,2,1,201228,2430,11,2010-11,1610612741,Bulls,C.J. Watson,Carlos Boozer
0,8,1,0,3,0,201565,2243,4,2010-11,1610612741,Bulls,Derrick Rose,Brian Scalabrine
0,262,80,0,28,23,201565,2430,131,2010-11,1610612741,Bulls,Derrick Rose,Carlos Boozer
0,14,3,0,4,0,201600,2736,7,2010-11,1610612741,Bulls,Omer Asik,Luol Deng
0,2,1,0,0,0,201949,2586,1,2010-11,1610612741,Bulls,James Johnson,Keith Bogans
0,2,1,0,0,0,2243,201149,1,2010-11,1610612741,Bulls,Brian Scalabrine,Joakim Noah
0,2,1,0,0,0,2243,201600,1,2010-11,1610612741,Bulls,Brian Scalabrine,Omer Asik
0,30,12,0,3,0,2430,200758,15,2010-11,1610612741,Bulls,Carlos Boozer,Ronnie Brewer
0,20,8,0,2,0,2430,201149,10,2010-11,1610612741,Bulls,Carlos Boozer,Joakim Noah
0,12,4,0,1,1,2430,201959,6,2010-11,1610612741,Bulls,Carlos Boozer,Taj Gibson
0,22,9,0,0,2,2586,201149,11,2010-11,1610612741,Bulls,Keith Bogans,Joakim Noah
0,12,1,0,4,1,2586,201959,6,2010-11,1610612741,Bulls,Keith Bogans,Taj Gibson
0,36,10,0,7,1,2594,200758,18,2010-11,1610612741,Bulls,Kyle Korver,Ronnie Brewer
0,20,8,0,0,2,2594,201149,10,2010-11,1610612741,Bulls,Kyle Korver,Joakim Noah
0,10,3,0,2,0,2594,201565,5,2010-11,1610612741,Bulls,Kyle Korver,Derrick Rose
0,24,12,0,0,0,2594,201600,12,2010-11,1610612741,Bulls,Kyle Korver,Omer Asik
0,28,7,0,4,3,2594,201959,14,2010-11,1610612741,Bulls,Kyle Korver,Taj Gibson
0,6,0,2,0,0,2594,2446,2,2010-11,1610612741,Bulls,Kyle Korver,Rasual Butler
0,37,13,1,4,0,2736,200758,18,2010-11,1610612741,Bulls,Luol Deng,Ronnie Brewer
0,48,19,0,1,4,2736,201149,24,2010-11,1610612741,Bulls,Luol Deng,Joakim Noah
0,16,8,0,0,0,2736,201600,8,2010-11,1610612741,Bulls,Luol Deng,Omer Asik
0,44,15,0,2,5,2736,201959,22,2010-11,1610612741,Bulls,Luol Deng,Taj Gibson
4,26,1,2,2,1,200758,201228,10,2010-11,1610612741,Bulls,Ronnie Brewer,C.J. Watson
5,41,9,0,2,2,200758,201565,18,2010-11,1610612741,Bulls,Ronnie Brewer,Derrick Rose
2,6,0,0,0,0,201149,201228,2,2010-11,1610612741,Bulls,Joakim Noah,C.J. Watson
4,53,14,1,2,3,201149,201565,24,2010-11,1610612741,Bulls,Joakim Noah,Derrick Rose
3,11,1,0,0,0,201228,201565,4,2010-11,1610612741,Bulls,C.J. Watson,Derrick Rose
2,66,17,0,11,2,201565,200758,32,2010-11,1610612741,Bulls,Derrick Rose,Ronnie Brewer
2,14,1,2,0,0,201565,201228,5,2010-11,1610612741,Bulls,Derrick Rose,C.J. Watson
1,5,1,0,0,0,201600,201565,2,2010-11,1610612741,Bulls,Omer Asik,Derrick Rose
1,5,1,0,0,0,201949,200758,2,2010-11,1610612741,Bulls,James Johnson,Ronnie Brewer
1,5,0,0,1,0,201959,201228,2,2010-11,1610612741,Bulls,Taj Gibson,C.J. Watson
6,44,5,2,2,3,201959,201565,18,2010-11,1610612741,Bulls,Taj Gibson,Derrick Rose
0,2,1,0,0,0,101249,201600,1,2010-11,1610612741,Bulls,John Lucas III,Omer Asik
0,22,8,0,1,2,200758,201149,11,2010-11,1610612741,Bulls,Ronnie Brewer,Joakim Noah
0,16,7,0,0,1,200758,201600,8,2010-11,1610612741,Bulls,Ronnie Brewer,Omer Asik
0,2,1,0,0,0,200758,201949,1,2010-11,1610612741,Bulls,Ronnie Brewer,James Johnson
0,72,17,0,13,6,200758,201959,36,2010-11,1610612741,Bulls,Ronnie Brewer,Taj Gibson
0,8,4,0,0,0,201149,200758,4,2010-11,1610612741,Bulls,Joakim Noah,Ronnie Brewer
0,4,2,0,0,0,201149,201600,2,2010-11,1610612741,Bulls,Joakim Noah,Omer Asik
0,22,7,0,3,1,201149,201959,11,2010-11,1610612741,Bulls,Joakim Noah,Taj Gibson
0,80,22,2,12,3,201228,200758,39,2010-11,1610612741,Bulls,C.J. Watson,Ronnie Brewer
0,16,8,0,0,0,201228,201600,8,2010-11,1610612741,Bulls,C.J. Watson,Omer Asik
0,4,1,0,1,0,201228,201949,2,2010-11,1610612741,Bulls,C.J. Watson,James Johnson
0,34,8,0,8,1,201228,201959,17,2010-11,1610612741,Bulls,C.J. Watson,Taj Gibson
0,5,0,1,1,0,201228,2586,2,2010-11,1610612741,Bulls,C.J. Watson,Keith Bogans
0,100,38,0,9,3,201565,201149,50,2010-11,1610612741,Bulls,Derrick Rose,Joakim Noah
0,8,3,0,1,0,201565,201600,4,2010-11,1610612741,Bulls,Derrick Rose,Omer Asik
0,8,1,2,0,0,201565,201949,3,2010-11,1610612741,Bulls,Derrick Rose,James Johnson
0,90,16,0,23,6,201565,201959,45,2010-11,1610612741,Bulls,Derrick Rose,Taj Gibson
0,3,0,1,0,0,201565,2446,1,2010-11,1610612741,Bulls,Derrick Rose,Rasual Butler
0,18,2,0,7,0,201600,200758,9,2010-11,1610612741,Bulls,Omer Asik,Ronnie Brewer
0,10,1,0,4,0,201600,201228,5,2010-11,1610612741,Bulls,Omer Asik,C.J. Watson
0,2,1,0,0,0,201949,201149,1,2010-11,1610612741,Bulls,James Johnson,Joakim Noah
0,2,1,0,0,0,201949,201565,1,2010-11,1610612741,Bulls,James Johnson,Derrick Rose
0,2,1,0,0,0,201949,201600,1,2010-11,1610612741,Bulls,James Johnson,Omer Asik
0,4,2,0,0,0,201949,201959,2,2010-11,1610612741,Bulls,James Johnson,Taj Gibson
0,12,3,0,2,1,201959,200758,6,2010-11,1610612741,Bulls,Taj Gibson,Ronnie Brewer
0,4,1,0,1,0,201959,201149,2,2010-11,1610612741,Bulls,Taj Gibson,Joakim Noah
0,3,0,1,0,0,2243,201228,1,2010-11,1610612741,Bulls,Brian Scalabrine,C.J. Watson
0,12,0,0,5,1,2586,703,6,2010-11,1610612741,Bulls,Keith Bogans,Kurt Thomas
0,6,0,0,1,2,2594,703,3,2010-11,1610612741,Bulls,Kyle Korver,Kurt Thomas
0,4,0,0,2,0,2586,2594,2,2010-11,1610612741,Bulls,Keith Bogans,Kyle Korver
0,2,0,0,1,0,201949,703,1,2010-11,1610612741,Bulls,James Johnson,Kurt Thomas
0,2,0,0,1,0,200758,2243,1,2010-11,1610612741,Bulls,Ronnie Brewer,Brian Scalabrine
0,4,0,0,2,0,201228,2243,2,2010-11,1610612741,Bulls,C.J. Watson,Brian Scalabrine
0,2,0,0,1,0,201600,2446,1,2010-11,1610612741,Bulls,Omer Asik,Rasual Butler
0,2,0,0,1,0,201949,2243,1,2010-11,1610612741,Bulls,James Johnson,Brian Scalabrine
0,4,0,0,1,1,2586,200758,2,2010-11,1610612741,Bulls,Keith Bogans,Ronnie Brewer
0,2,0,0,0,1,2243,201949,1,2010-11,1610612741,Bulls,Brian Scalabrine,James Johnson
0,2,0,0,1,0,201228,201149,1,2010-11,1610612741,Bulls,C.J. Watson,Joakim Noah
0,2,0,0,1,0,201949,201228,1,2010-11,1610612741,Bulls,James Johnson,C.J. Watson
1,5,1,0,0,0,693,2544,2,2008-09,1610612739,Cavaliers,Joe Smith,LeBron James
1,3,0,0,0,0,693,2562,1,2008-09,1610612739,Cavaliers,Joe Smith,Sasha Pavlovic
1,10,0,1,2,0,693,2590,4,2008-09,1610612739,Cavaliers,Joe Smith,Mo Williams
0,2,1,0,0,0,693,980,1,2008-09,1610612739,Cavaliers,Joe Smith,Zydrunas Ilgauskas
1,3,0,0,0,0,980,1887,1,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,Wally Szczerbiak
2,53,15,1,5,2,980,2544,25,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,LeBron James
3,36,2,3,5,2,980,2590,15,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,Mo Williams
1,17,5,0,1,1,980,2753,8,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,Delonte West
1,11,1,0,3,0,1112,1887,5,2008-09,1610612739,Cavaliers,Ben Wallace,Wally Szczerbiak
1,28,6,1,5,0,1112,2544,13,2008-09,1610612739,Cavaliers,Ben Wallace,LeBron James
1,7,0,0,2,0,1112,2753,3,2008-09,1610612739,Cavaliers,Ben Wallace,Delonte West
0,4,2,0,0,0,1112,693,2,2008-09,1610612739,Cavaliers,Ben Wallace,Joe Smith
0,18,4,0,4,1,1112,980,9,2008-09,1610612739,Cavaliers,Ben Wallace,Zydrunas Ilgauskas
3,29,5,0,4,1,1887,2544,13,2008-09,1610612739,Cavaliers,Wally Szczerbiak,LeBron James
2,31,0,5,4,1,1887,2562,12,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Sasha Pavlovic
2,28,1,4,3,1,1887,2590,11,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Mo Williams
3,20,1,1,3,0,1887,2753,8,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Delonte West
0,6,1,0,2,0,1887,693,3,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Joe Smith
0,8,2,0,2,0,1887,980,4,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Zydrunas Ilgauskas
9,103,6,14,10,1,2544,1887,40,2008-09,1610612739,Cavaliers,LeBron James,Wally Szczerbiak
11,83,11,8,2,0,2544,2562,32,2008-09,1610612739,Cavaliers,LeBron James,Sasha Pavlovic
41,344,8,45,28,7,2544,2590,129,2008-09,1610612739,Cavaliers,LeBron James,Mo Williams
22,190,12,28,7,1,2544,2753,70,2008-09,1610612739,Cavaliers,LeBron James,Delonte West
0,25,6,1,2,3,2544,693,12,2008-09,1610612739,Cavaliers,LeBron James,Joe Smith
0,4,1,0,1,0,2544,953,2,2008-09,1610612739,Cavaliers,LeBron James,Lorenzen Wright
0,241,24,13,68,9,2544,980,114,2008-09,1610612739,Cavaliers,LeBron James,Zydrunas Ilgauskas
4,36,7,0,3,2,2562,2544,16,2008-09,1610612739,Cavaliers,Sasha Pavlovic,LeBron James
6,28,0,2,1,1,2562,2590,10,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Mo Williams
0,8,1,0,3,0,2562,980,4,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Zydrunas Ilgauskas
11,62,3,1,8,2,2590,1887,25,2008-09,1610612739,Cavaliers,Mo Williams,Wally Szczerbiak
18,205,55,5,12,1,2590,2544,91,2008-09,1610612739,Cavaliers,Mo Williams,LeBron James
6,31,3,1,2,0,2590,2562,12,2008-09,1610612739,Cavaliers,Mo Williams,Sasha Pavlovic
10,79,7,9,1,3,2590,2753,30,2008-09,1610612739,Cavaliers,Mo Williams,Delonte West
0,18,4,0,2,3,2590,693,9,2008-09,1610612739,Cavaliers,Mo Williams,Joe Smith
0,123,12,1,36,12,2590,980,61,2008-09,1610612739,Cavaliers,Mo Williams,Zydrunas Ilgauskas
3,36,1,3,7,1,2753,1887,15,2008-09,1610612739,Cavaliers,Delonte West,Wally Szczerbiak
9,145,41,2,9,6,2753,2544,67,2008-09,1610612739,Cavaliers,Delonte West,LeBron James
2,11,0,1,1,0,2753,2562,4,2008-09,1610612739,Cavaliers,Delonte West,Sasha Pavlovic
7,80,1,9,9,6,2753,2590,32,2008-09,1610612739,Cavaliers,Delonte West,Mo Williams
0,10,2,0,1,2,2753,693,5,2008-09,1610612739,Cavaliers,Delonte West,Joe Smith
0,61,8,1,20,1,2753,980,30,2008-09,1610612739,Cavaliers,Delonte West,Zydrunas Ilgauskas
2,17,2,1,2,0,2760,1887,7,2008-09,1610612739,Cavaliers,Anderson Varejao,Wally Szczerbiak
4,47,12,1,3,1,2760,2544,21,2008-09,1610612739,Cavaliers,Anderson Varejao,LeBron James
2,14,2,0,2,0,2760,2562,6,2008-09,1610612739,Cavaliers,Anderson Varejao,Sasha Pavlovic
3,34,2,3,5,1,2760,2590,14,2008-09,1610612739,Cavaliers,Anderson Varejao,Mo Williams
3,21,3,0,1,2,2760,2753,9,2008-09,1610612739,Cavaliers,Anderson Varejao,Delonte West
0,22,5,0,5,1,2760,980,11,2008-09,1610612739,Cavaliers,Anderson Varejao,Zydrunas Ilgauskas
0,4,1,0,1,0,693,2760,2,2008-09,1610612739,Cavaliers,Joe Smith,Anderson Varejao
0,2,1,0,0,0,953,2544,1,2008-09,1610612739,Cavaliers,Lorenzen Wright,LeBron James
0,8,3,0,1,0,980,1112,4,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,Ben Wallace
0,10,4,0,0,1,980,2760,5,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,Anderson Varejao
0,10,1,0,3,1,1112,2590,5,2008-09,1610612739,Cavaliers,Ben Wallace,Mo Williams
0,12,3,0,3,0,1112,2760,6,2008-09,1610612739,Cavaliers,Ben Wallace,Anderson Varejao
0,8,1,0,3,0,1887,2760,4,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Anderson Varejao
0,22,10,0,0,1,2544,1112,11,2008-09,1610612739,Cavaliers,LeBron James,Ben Wallace
0,202,78,0,9,14,2544,2760,101,2008-09,1610612739,Cavaliers,LeBron James,Anderson Varejao
0,12,1,2,1,1,2562,1887,5,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Wally Szczerbiak
0,24,9,0,3,0,2562,2760,12,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Anderson Varejao
0,26,11,0,1,1,2590,1112,13,2008-09,1610612739,Cavaliers,Mo Williams,Ben Wallace
0,68,20,0,9,5,2590,2760,34,2008-09,1610612739,Cavaliers,Mo Williams,Anderson Varejao
0,20,10,0,0,0,2753,1112,10,2008-09,1610612739,Cavaliers,Delonte West,Ben Wallace
0,62,24,0,7,0,2753,2760,31,2008-09,1610612739,Cavaliers,Delonte West,Anderson Varejao
0,6,2,0,0,1,2760,1112,3,2008-09,1610612739,Cavaliers,Anderson Varejao,Ben Wallace
2,11,1,1,0,0,693,200789,4,2008-09,1610612739,Cavaliers,Joe Smith,Daniel Gibson
6,38,0,4,2,2,1887,200789,14,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Daniel Gibson
6,49,2,5,6,0,200789,1887,19,2008-09,1610612739,Cavaliers,Daniel Gibson,Wally Szczerbiak
4,34,8,0,3,0,200789,2544,15,2008-09,1610612739,Cavaliers,Daniel Gibson,LeBron James
3,13,0,0,2,0,200789,2562,5,2008-09,1610612739,Cavaliers,Daniel Gibson,Sasha Pavlovic
9,65,1,8,5,1,200789,2590,24,2008-09,1610612739,Cavaliers,Daniel Gibson,Mo Williams
2,17,1,3,0,0,200789,2753,6,2008-09,1610612739,Cavaliers,Daniel Gibson,Delonte West
0,18,6,0,2,1,200789,693,9,2008-09,1610612739,Cavaliers,Daniel Gibson,Joe Smith
0,18,3,0,4,2,200789,980,9,2008-09,1610612739,Cavaliers,Daniel Gibson,Zydrunas Ilgauskas
2,6,0,0,0,0,201581,1887,2,2008-09,1610612739,Cavaliers,JJ Hickson,Wally Szczerbiak
1,6,0,1,0,0,201616,2562,2,2008-09,1610612739,Cavaliers,Darnell Jackson,Sasha Pavlovic
0,2,1,0,0,0,201616,953,1,2008-09,1610612739,Cavaliers,Darnell Jackson,Lorenzen Wright
19,140,4,19,9,0,2544,200789,51,2008-09,1610612739,Cavaliers,LeBron James,Daniel Gibson
3,26,0,3,3,1,2562,200789,10,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Daniel Gibson
14,86,1,8,7,2,2590,200789,32,2008-09,1610612739,Cavaliers,Mo Williams,Daniel Gibson
2,30,1,6,2,0,2753,200789,11,2008-09,1610612739,Cavaliers,Delonte West,Daniel Gibson
2,22,2,2,1,2,2760,200789,9,2008-09,1610612739,Cavaliers,Anderson Varejao,Daniel Gibson
0,3,0,1,0,0,693,1887,1,2008-09,1610612739,Cavaliers,Joe Smith,Wally Szczerbiak
0,3,0,1,0,0,693,2753,1,2008-09,1610612739,Cavaliers,Joe Smith,Delonte West
0,2,1,0,0,0,953,200789,1,2008-09,1610612739,Cavaliers,Lorenzen Wright,Daniel Gibson
0,2,1,0,0,0,980,201581,1,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,JJ Hickson
0,10,4,0,1,0,1887,201581,5,2008-09,1610612739,Cavaliers,Wally Szczerbiak,JJ Hickson
0,10,2,0,2,1,1887,201616,5,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Darnell Jackson
0,4,2,0,0,0,200789,1112,2,2008-09,1610612739,Cavaliers,Daniel Gibson,Ben Wallace
0,30,10,0,4,1,200789,2760,15,2008-09,1610612739,Cavaliers,Daniel Gibson,Anderson Varejao
0,2,1,0,0,0,200814,2544,1,2008-09,1610612739,Cavaliers,Tarence Kinsey,LeBron James
0,4,2,0,0,0,201581,2760,2,2008-09,1610612739,Cavaliers,JJ Hickson,Anderson Varejao
0,16,4,2,1,0,2544,200814,7,2008-09,1610612739,Cavaliers,LeBron James,Tarence Kinsey
0,36,15,0,2,1,2544,201581,18,2008-09,1610612739,Cavaliers,LeBron James,JJ Hickson
0,14,5,0,1,1,2562,201581,7,2008-09,1610612739,Cavaliers,Sasha Pavlovic,JJ Hickson
0,6,3,0,0,0,2562,201616,3,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Darnell Jackson
0,32,12,0,2,2,2590,201581,16,2008-09,1610612739,Cavaliers,Mo Williams,JJ Hickson
0,8,1,0,2,1,2590,201616,4,2008-09,1610612739,Cavaliers,Mo Williams,Darnell Jackson
0,26,9,0,2,2,2753,201581,13,2008-09,1610612739,Cavaliers,Delonte West,JJ Hickson
0,14,3,0,2,2,2753,201616,7,2008-09,1610612739,Cavaliers,Delonte West,Darnell Jackson
0,2,1,0,0,0,2760,201581,1,2008-09,1610612739,Cavaliers,Anderson Varejao,JJ Hickson
1,8,1,1,0,0,200789,200814,3,2008-09,1610612739,Cavaliers,Daniel Gibson,Tarence Kinsey
1,7,0,0,2,0,200814,200789,3,2008-09,1610612739,Cavaliers,Tarence Kinsey,Daniel Gibson
2,8,0,0,1,0,201581,200789,3,2008-09,1610612739,Cavaliers,JJ Hickson,Daniel Gibson
1,3,0,0,0,0,201616,200789,1,2008-09,1610612739,Cavaliers,Darnell Jackson,Daniel Gibson
0,8,0,2,1,0,980,200789,3,2008-09,1610612739,Cavaliers,Zydrunas Ilgauskas,Daniel Gibson
0,5,0,1,1,0,1887,101214,2,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Jawad Williams
0,24,9,0,2,1,200789,201581,12,2008-09,1610612739,Cavaliers,Daniel Gibson,JJ Hickson
0,20,3,0,6,1,200789,201616,10,2008-09,1610612739,Cavaliers,Daniel Gibson,Darnell Jackson
0,4,1,0,1,0,200814,201616,2,2008-09,1610612739,Cavaliers,Tarence Kinsey,Darnell Jackson
0,6,0,2,0,0,200814,2562,2,2008-09,1610612739,Cavaliers,Tarence Kinsey,Sasha Pavlovic
0,4,1,0,0,1,201581,101214,2,2008-09,1610612739,Cavaliers,JJ Hickson,Jawad Williams
0,5,0,1,0,1,201616,1887,2,2008-09,1610612739,Cavaliers,Darnell Jackson,Wally Szczerbiak
0,3,0,1,0,0,2562,200814,1,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Tarence Kinsey
0,6,0,2,0,0,2590,200814,2,2008-09,1610612739,Cavaliers,Mo Williams,Tarence Kinsey
0,2,0,0,1,0,1887,953,1,2008-09,1610612739,Cavaliers,Wally Szczerbiak,Lorenzen Wright
0,3,0,1,0,0,200789,101214,1,2008-09,1610612739,Cavaliers,Daniel Gibson,Jawad Williams
0,4,0,0,2,0,2562,693,2,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Joe Smith
0,2,0,0,1,0,2753,953,1,2008-09,1610612739,Cavaliers,Delonte West,Lorenzen Wright
0,2,0,0,1,0,2562,1112,1,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Ben Wallace
0,2,0,0,1,0,2562,2753,1,2008-09,1610612739,Cavaliers,Sasha Pavlovic,Delonte West
0,4,0,0,1,1,200789,953,2,2008-09,1610612739,Cavaliers,Daniel Gibson,Lorenzen Wright
